
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     1           40.994
     2           433.754
     3           1268.42
     4           2930.55
     5           2353.96
     6           5250.94
     7           7571.37
     8           9567.92
     9           7816.66
     10          10775.2
     11          12067.9
     12          14085.6
     13          10706.7
     14          11792.8
     16          13990
     18          15628.7
     20          17118
     23          13670.1
     26          13505.9
     30          15188.2
     34          14222.3
     39          15217.8
     45          16706.4
     52          17787
     60          5323.3
     69          8194.76
     79          13201.9
     90          20734
     103         30420.5
     118         43482.4
     135         54077
     155         66675.8
     176         78422.5
     200         82377.4
     230         82412.5
     264         97391.7
     300         108782
     345         110444
     396         126359
     455         116151
     523         121536
     600         137452
     690         131062
     793         135062
     912         141098
     1048        145222
     1200        142879
     1380        144983
     1587        140393
     1825        141893
     2100        143565
     2415        139874
     2777        141452
     3193        137963
     3672        146025
     4222        142234
     4855        139760
     5583        144426
     6420        147228
