
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
Finished Initialization
/threads{locality#0/total}/idle-rate,1,1.937366,[s],1,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.937392,[s],466,[0.01%]
/threads{locality#0/total}/time/average,1,1.937400,[s],7.59816e+07,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,1,1.937407,[s],6788,[ns]
/threads{locality#0/total}/time/cumulative-overhead,1,1.937413,[s],238095,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,1,1.937420,[s],506,[ns]
/threads{locality#0/total}/count/cumulative,1,1.937426,[s],29
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,1,1.937432,[s],1
/threads{locality#0/total}/time/average-overhead,1,1.937439,[s],7736,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,1,1.937445,[s],-33,[ns]
Done
/threads{locality#0/total}/idle-rate,2,43.943074,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,2,43.943088,[s],0,[0.01%]
/threads{locality#0/total}/time/average,2,43.943096,[s],6.24126e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,2,43.943106,[s],6.1481e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,2,43.943114,[s],473699,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,2,43.943124,[s],474141,[ns]
/threads{locality#0/total}/count/cumulative,2,43.943130,[s],66
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,2,43.943137,[s],67
/threads{locality#0/total}/time/average-overhead,2,43.943145,[s],7176,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,2,43.943157,[s],7076,[ns]
Finished Initialization
/threads{locality#0/total}/idle-rate,3,43.943846,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,3,43.943861,[s],565,[0.01%]
/threads{locality#0/total}/time/average,3,43.943868,[s],5.42014e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,3,43.943875,[s],6609,[ns]
/threads{locality#0/total}/time/cumulative-overhead,3,43.943882,[s],478943,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,3,43.943888,[s],459,[ns]
/threads{locality#0/total}/count/cumulative,3,43.943895,[s],76
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,3,43.943906,[s],1
/threads{locality#0/total}/time/average-overhead,3,43.943913,[s],6302,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,3,43.943920,[s],-26,[ns]
Done
/threads{locality#0/total}/idle-rate,4,85.611825,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,4,85.611839,[s],0,[0.01%]
/threads{locality#0/total}/time/average,4,85.611848,[s],6.19108e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,4,85.611855,[s],6.09867e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,4,85.611863,[s],481846,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,4,85.611885,[s],482312,[ns]
/threads{locality#0/total}/count/cumulative,4,85.611892,[s],66
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,4,85.611899,[s],67
/threads{locality#0/total}/time/average-overhead,4,85.611909,[s],7299,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,4,85.611916,[s],7197,[ns]
Finished Initialization
/threads{locality#0/total}/idle-rate,5,85.612550,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,5,85.612567,[s],550,[0.01%]
/threads{locality#0/total}/time/average,5,85.612576,[s],5.37655e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,5,85.612583,[s],7666,[ns]
/threads{locality#0/total}/time/cumulative-overhead,5,85.612589,[s],487161,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,5,85.612596,[s],475,[ns]
/threads{locality#0/total}/count/cumulative,5,85.612603,[s],76
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,5,85.612610,[s],1
/threads{locality#0/total}/time/average-overhead,5,85.612616,[s],6409,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,5,85.612624,[s],-19,[ns]
Done
/threads{locality#0/total}/idle-rate,6,127.142814,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,6,127.142829,[s],0,[0.01%]
/threads{locality#0/total}/time/average,6,127.142838,[s],6.17061e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,6,127.142845,[s],6.07851e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,6,127.142853,[s],498365,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,6,127.142860,[s],498825,[ns]
/threads{locality#0/total}/count/cumulative,6,127.142868,[s],66
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,6,127.142875,[s],67
/threads{locality#0/total}/time/average-overhead,6,127.142882,[s],7550,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,6,127.142890,[s],7445,[ns]
Finished Initialization
/threads{locality#0/total}/idle-rate,7,127.143480,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,7,127.143495,[s],453,[0.01%]
/threads{locality#0/total}/time/average,7,127.143503,[s],5.35877e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,7,127.143510,[s],7247,[ns]
/threads{locality#0/total}/time/cumulative-overhead,7,127.143518,[s],503676,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,7,127.143524,[s],479,[ns]
/threads{locality#0/total}/count/cumulative,7,127.143531,[s],76
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,7,127.143538,[s],1
/threads{locality#0/total}/time/average-overhead,7,127.143545,[s],6628,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,7,127.143552,[s],-17,[ns]
Done
/threads{locality#0/total}/idle-rate,8,168.566091,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,8,168.566106,[s],0,[0.01%]
/threads{locality#0/total}/time/average,8,168.566120,[s],6.15462e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,8,168.566128,[s],6.06276e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,8,168.566136,[s],464310,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,8,168.566143,[s],464756,[ns]
/threads{locality#0/total}/count/cumulative,8,168.566152,[s],66
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,8,168.566159,[s],67
/threads{locality#0/total}/time/average-overhead,8,168.566166,[s],7033,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,8,168.566173,[s],6935,[ns]
Finished Initialization
/threads{locality#0/total}/idle-rate,9,168.566861,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,9,168.566872,[s],551,[0.01%]
/threads{locality#0/total}/time/average,9,168.566880,[s],5.3449e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,9,168.566891,[s],6546,[ns]
/threads{locality#0/total}/time/cumulative-overhead,9,168.566899,[s],469456,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,9,168.566907,[s],489,[ns]
/threads{locality#0/total}/count/cumulative,9,168.566914,[s],76
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,9,168.566924,[s],1
/threads{locality#0/total}/time/average-overhead,9,168.566931,[s],6177,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,9,168.566938,[s],-15,[ns]
Done
/threads{locality#0/total}/idle-rate,10,210.070834,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,10,210.070890,[s],0,[0.01%]
/threads{locality#0/total}/time/average,10,210.070900,[s],6.1667e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,10,210.070907,[s],6.07466e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,10,210.070915,[s],558882,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,10,210.070922,[s],559276,[ns]
/threads{locality#0/total}/count/cumulative,10,210.070930,[s],66
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,10,210.070937,[s],67
/threads{locality#0/total}/time/average-overhead,10,210.070944,[s],8465,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,10,210.070954,[s],8345,[ns]
Finished Initialization
/threads{locality#0/total}/idle-rate,11,210.071573,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,11,210.071577,[s],1536,[0.01%]
/threads{locality#0/total}/time/average,11,210.071579,[s],5.35538e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,11,210.071580,[s],1211,[ns]
/threads{locality#0/total}/time/cumulative-overhead,11,210.071582,[s],563642,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,11,210.071584,[s],333,[ns]
/threads{locality#0/total}/count/cumulative,11,210.071585,[s],76
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,11,210.071587,[s],1
/threads{locality#0/total}/time/average-overhead,11,210.071588,[s],7410,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,11,210.071590,[s],-10,[ns]
Done
/threads{locality#0/total}/idle-rate,12,251.645391,[s],0,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,12,251.645399,[s],0,[0.01%]
/threads{locality#0/total}/time/average,12,251.645401,[s],6.17709e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,12,251.645403,[s],6.08489e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,12,251.645405,[s],474233,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,12,251.645406,[s],474590,[ns]
/threads{locality#0/total}/count/cumulative,12,251.645408,[s],66
