
 Daxpy product:
   Blaze [MFlop/s]:
     1           320.175
     2           640.78
     3           961.018
     4           1282.14
     5           1339.96
     6           1616.58
     7           1886.17
     8           2155.84
     9           2182.42
     10          2426.88
     11          2601.77
     12          2911.6
     13          3118.12
     14          3324.31
     15          3560.11
     16          3839.15
     17          3561.28
     18          3772.31
     19          3980.34
     20          3603.19
     22          4191.65
     24          4569
     26          4400.04
     28          4682.67
     30          5007.91
     33          4017.87
     36          4950.64
     39          5102.61
     42          5131.71
     46          5357.01
     50          5529.79
     55          5774.57
     60          6100.09
     66          5881.85
     72          6177.53
     79          6375.86
     86          6405.41
     94          7110.36
     103         7261.68
     113         6994.06
     124         7474.26
     136         7661.42
     149         7652.58
     163         7784.47
     179         7823.41
     196         7694.81
     215         8205
     236         8198.9
     259         8258.32
     284         8423.99
     312         8677.72
     343         8768.95
     377         8560.62
     414         8892.45
     455         9000.95
     500         9397.36
     550         8734.69
     605         9151.5
     665         8739.08
     731         8752.41
     804         8658.29
     884         8931.52
     972         8971.34
     1069        9362.59
     1175        8878.09
     1292        9155.96
     1421        9463
     1563        7694.24
     1719        9424.57
     1890        8351.42
     2079        6086.85
     2286        4059.89
     2514        3930.53
     2765        3957.62
     3041        4027.61
     3345        4064.85
     3679        4012.03
     4046        4044.61
     4450        3976.71
     4895        4066.13
     5384        4055.13
     5922        3976.19
     6514        4011.46
     7165        3598.35
     7881        4081.97
     8669        3964.78
     9535        4064.37
     10488       3987.27
     11536       4044.94
     12689       3948.91
     13957       3889.46
     15352       3028.92
     16887       3336.96
     18575       3669.78
     20432       3526.28
     22475       3429.21
     24722       3108.2
     27194       2973.46
     29913       2910.57
     32904       2833.5
     36194       2854.38
     39813       370.195
     43794       408.444
     48173       450.774
     52990       499.521
     58289       549.241
     64117       606.271
     70528       669.219
     77580       739.729
     85338       820.05
     93871       908.327
     103258      1005.68
     113583      1113.88
     124941      1233.34
     137435      1358.68
     151178      1563.19
     166295      1709.33
     182924      1861.28
     201216      2016.91
     221337      2183.89
     243470      2351.35
     267817      2538.98
     294598      2728.45
     324057      2932.58
     356462      3147.58
     392108      3386.01
     431318      3634.72
     474449      3887.94
     521893      4171.45
     574082      4441.03
     631490      4699.41
     694639      4962.97
     764102      5235.29
     840512      5468.88
     924563      5694.79
     1017019     5926.03
     1118720     5939.63
     1230592     5886.75
     1353651     5562.42
     1489016     5396.69
     1637917     4810.17
     1801708     4104.1
     1981878     3536.83
     2180065     2893.08
     2398071     2571.36
     2637878     2333.91
     2901665     2170.43
     3191831     2064.09
     3511014     1992.78
     3862115     1936.47
