
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           99.818
     2           199.649
     3           234.699
     4           399.232
     5           466.9
     6           560.268
     7           653.68
     8           746.985
     9           774.771
     10          860.868
     11          946.942
     12          1033.03
     13          976.465
     14          1200.5
     15          1278.81
     16          1372.09
     17          1138.88
     18          1374.7
     19          1451.04
     20          1527.55
     22          1594.21
     24          1679.21
     26          1692.84
     28          1876.97
     30          1900.43
     33          1820.06
     36          2184.96
     39          2180.33
     42          2367.7
     46          2339.42
     50          2546.62
     55          2357.78
     60          2860.44
     66          3006.44
     72          2865.69
     79          3028.67
     86          2951.47
     94          3099.68
     103         3357.76
     113         3306.44
     124         3489.36
     136         3480.72
     149         3617.44
     163         3671.93
     179         3809.38
     196         3895.24
     215         3919.45
     236         4049.04
     259         3045.33
     284         4232.96
     312         4231.06
     343         4475.45
     377         4423.93
     414         4366.6
     455         4636.69
     500         4336.03
     550         2751.48
     605         4468.15
     665         4576.67
     731         4660.58
     804         4664.74
     884         4705.49
     972         4932.26
     1069        5268.97
     1175        5261.2
     1292        3076.93
     1421        2640.16
     1563        1725.27
     1719        1668.01
     1890        1735.54
     2079        1728.59
     2286        1711.61
     2514        1742.52
     2765        1570.57
     3041        1753.51
     3345        1755.5
     3679        1757.24
     4046        1751.09
     4450        1745.68
     4895        1746.08
     5384        1707.26
     5922        1746.69
     6514        1742.99
     7165        1488.71
     7881        1715.58
     8669        1667.96
     9535        1689.64
     10488       1502.12
     11536       1563.95
     12689       1549.96
     13957       1490.57
     15352       1227.48
     16887       1171.71
     18575       1116.12
     20432       1094.3
     22475       1087.91
     24722       1084.8
     27194       1081.81
     29913       1085.01
     32904       1085.4
     36194       1085.09
     39813       408.499
     43794       418.731
     48173       429.479
     52990       442.572
     58289       454.947
     64117       474.133
     70528       481.321
     77580       490.671
     85338       519.587
     93871       532.337
     103258      542.228
     113583      542.645
     124941      538.006
     137435      562.272
     151178      570.365
     166295      575.8
     182924      582.791
     201216      551.629
     221337      594.286
     243470      590.202
     267817      593.13
     294598      613.263
     324057      604.873
     356462      621.619
     392108      614.26
     431318      628.929
     474449      628.27
     521893      624.372
     574082      616.953
     631490      613.784
     694639      597.396
     764102      567.089
     840512      521.146
     924563      467.283
     1017019     443.977
     1118720     442.103
     1230592     418.977
     1353651     418.906
     1489016     423.782
     1637917     433.718
     1801708     437.394
     1981878     423.242
     2180065     438.353
     2398071     427.323
     2637878     439.974
     2901665     422.397
     3191831     424.447
     3511014     425.261
     3862115     421.313
     4248326     417.852
     4673158     419.892
     5140474     422.967
     5654521     419.201
     6219973     426.282
     6841970     424.094
     7526167     418.333
     8278784     436.74
     9106663     440.052
     10000000    443.292
   N=1, steps=199608814
     Blaze       = 1        (1.99973)
   N=2, steps=199620564
     Blaze       = 1        (1.99971)
   N=3, steps=199700299
     Blaze       = 1        (2.55264)
   N=4, steps=199620705
     Blaze       = 1        (2.00005)
   N=5, steps=186809962
     Blaze       = 1        (2.00054)
   N=6, steps=183418758
     Blaze       = 1        (1.96426)
   N=7, steps=186737089
     Blaze       = 1        (1.99969)
   N=8, steps=131069415
     Blaze       = 1        (1.40372)
   N=9, steps=171262451
     Blaze       = 1        (1.98944)
   N=10, steps=171301432
     Blaze       = 1        (1.98987)
   N=11, steps=171243696
     Blaze       = 1        (1.98923)
   N=12, steps=171291737
     Blaze       = 1        (1.98978)
   N=13, steps=169914737
     Blaze       = 1        (2.26213)
   N=14, steps=169404753
     Blaze       = 1        (1.97557)
   N=15, steps=137757517
     Blaze       = 1        (1.61585)
   N=16, steps=169403530
     Blaze       = 1        (1.97542)
   N=17, steps=148183096
     Blaze       = 1        (2.21192)
   N=18, steps=148184968
     Blaze       = 1        (1.9403)
   N=19, steps=124272500
     Blaze       = 1        (1.62723)
   N=20, steps=148097333
     Blaze       = 1        (1.93902)
   N=22, steps=142787343
     Blaze       = 1        (1.97045)
   N=24, steps=142488818
     Blaze       = 1        (2.03651)
   N=26, steps=129933036
     Blaze       = 1        (1.99561)
   N=28, steps=126802753
     Blaze       = 1        (1.89161)
   N=30, steps=124623650
     Blaze       = 1        (1.9673)
   N=33, steps=121199415
     Blaze       = 1        (2.1975)
   N=36, steps=121205991
     Blaze       = 1        (1.99702)
   N=39, steps=103594430
     Blaze       = 1        (1.85302)
   N=42, steps=110078785
     Blaze       = 1        (1.95266)
   N=46, steps=92525137
     Blaze       = 1        (1.81932)
   N=50, steps=91609925
     Blaze       = 1        (1.79865)
   N=55, steps=91430963
     Blaze       = 1        (2.13281)
   N=60, steps=92516500
     Blaze       = 1        (1.94061)
   N=66, steps=87483217
     Blaze       = 1        (1.92051)
   N=72, steps=79305793
     Blaze       = 1        (1.99254)
   N=79, steps=75912317
     Blaze       = 1        (1.9801)
   N=86, steps=70058594
     Blaze       = 1        (2.04137)
   N=94, steps=67490089
     Blaze       = 1        (2.04669)
   N=103, steps=46459485
     Blaze       = 1        (1.42516)
   N=113, steps=59724520
     Blaze       = 1        (2.04113)
   N=124, steps=56139645
     Blaze       = 1        (1.99501)
   N=136, steps=52903619
     Blaze       = 1        (2.06707)
   N=149, steps=48643154
     Blaze       = 1        (2.00358)
   N=163, steps=46342300
     Blaze       = 1        (2.05717)
   N=179, steps=40797022
     Blaze       = 1        (1.91702)
   N=196, steps=40045677
     Blaze       = 1        (2.01501)
   N=215, steps=37543492
     Blaze       = 1        (2.05944)
   N=236, steps=34162669
     Blaze       = 1        (1.99119)
   N=259, steps=25476076
     Blaze       = 1        (2.16669)
   N=284, steps=29561706
     Blaze       = 1        (1.98337)
   N=312, steps=27639744
     Blaze       = 1        (2.03817)
   N=343, steps=25156707
     Blaze       = 1        (1.92802)
   N=377, steps=23473054
     Blaze       = 1        (2.00033)
   N=414, steps=21298239
     Blaze       = 1        (2.0193)
   N=455, steps=19593418
     Blaze       = 1        (1.92271)
   N=500, steps=17047732
     Blaze       = 1        (1.96582)
   N=550, steps=12446890
     Blaze       = 1        (2.48804)
   N=605, steps=14331264
     Blaze       = 1        (1.9405)
   N=665, steps=13610438
     Blaze       = 1        (1.97763)
   N=731, steps=12502735
     Blaze       = 1        (1.96102)
   N=804, steps=11364703
     Blaze       = 1        (1.95878)
   N=884, steps=10396916
     Blaze       = 1        (1.95322)
   N=972, steps=9690688
     Blaze       = 1        (1.90974)
   N=1069, steps=9621818
     Blaze       = 1        (1.95213)
   N=1175, steps=8854042
     Blaze       = 1        (1.9774)
   N=1292, steps=4773957
     Blaze       = 1        (2.00458)
   N=1421, steps=3742709
     Blaze       = 1        (2.01442)
   N=1563, steps=2203993
     Blaze       = 1        (1.9967)
   N=1719, steps=1950251
     Blaze       = 1        (2.00987)
   N=1890, steps=1835839
     Blaze       = 1        (1.99923)
   N=2079, steps=1666432
     Blaze       = 1        (2.00424)
   N=2286, steps=1498051
     Blaze       = 1        (2.00077)
   N=2514, steps=1392530
     Blaze       = 1        (2.00906)
   N=2765, steps=1139607
     Blaze       = 1        (2.00628)
   N=3041, steps=1158529
     Blaze       = 1        (2.00916)
   N=3345, steps=1057553
     Blaze       = 1        (2.01511)
   N=3679, steps=957684
     Blaze       = 1        (2.00503)
   N=4046, steps=868625
     Blaze       = 1        (2.00701)
   N=4450, steps=784848
     Blaze       = 1        (2.00069)
   N=4895, steps=712652
     Blaze       = 1        (1.99786)
   N=5384, steps=636485
     Blaze       = 1        (2.00721)
   N=5922, steps=589869
     Blaze       = 1        (1.9999)
   N=6514, steps=531496
     Blaze       = 1        (1.98633)
   N=7165, steps=412652
     Blaze       = 1        (1.98606)
   N=7881, steps=427057
     Blaze       = 1        (1.96181)
   N=8669, steps=379062
     Blaze       = 1        (1.97012)
   N=9535, steps=341520
     Blaze       = 1        (1.92727)
   N=10488, steps=272696
     Blaze       = 1        (1.904)
   N=11536, steps=265090
     Blaze       = 1        (1.95536)
   N=12689, steps=241962
     Blaze       = 1        (1.98086)
   N=13957, steps=214816
     Blaze       = 1        (2.01144)
   N=15352, steps=147383
     Blaze       = 1        (1.84331)
   N=16887, steps=140275
