
 Dense Matrix/Dense Matrix Addition:
   Blaze [MFlop/s]:
     1           87.6395
     2           288.904
     3           547.87
     4           836.773
     5           896.992
     6           1177.94
     7           1415.87
     8           1669.76
     9           1505.2
     10          1697.42
     11          1876.25
     12          2055.33
     13          1534.95
     14          1659.58
     16          1767.27
     18          2033.17
     20          2155.27
     23          2267.81
     26          2139.04
     30          2307.38
