
 Dense Matrix/Dense Matrix Addition:
   Blaze [MFlop/s]:
     1           59.3709
     2           200.963
     3           392.812
     4           648.229
     5           776.086
     6           989.342
     7           1207.28
     8           1434.21
     9           1307.43
     10          1160.43
     11          1274.26
     12          1839.61
     13          1740.55
     14          1890.99
     16          2103.76
     18          1736.37
     20          2375.11
     23          2135.15
     26          2071.11
     30          2234.31
     34          2164.01
     39          1320.63
     45          1418.36
     52          1486.17
     60          1391.77
     69          1429.71
     79          1550.06
     90          1479.1
     103         1437.77
     118         1310.56
     135         1019.47
     155         987.923
     176         979.955
     200         591.451
     230         767.014
     264         954.236
     300         1145.38
     345         1326.74
     396         1536.34
     455         1735.01
     523         1895.45
     600         2098.81
     690         2349.62
     793         2425.09
     912         2508.19
     1048        1307.84
     1200        915.814
     1380        1094.32
     1587        789.989
     1825        758.684
     2100        862.004
     2415        773.726
     2777        787.969
     3193        798.066
     3672        910.506
     4222        809.176
     4855        801.954
     5583        810.218
     6420        924.925
     7000        816.719
   N=1, steps=126523576
     Blaze       = 1        (2.13107)
   N=2, steps=101490355
     Blaze       = 1        (2.02008)
   N=3, steps=93934206
     Blaze       = 1        (2.1522)
   N=4, steps=83394458
     Blaze       = 1        (2.0584)
   N=5, steps=66924157
     Blaze       = 1        (2.15582)
   N=6, steps=60015525
     Blaze       = 1        (2.18383)
   N=7, steps=52916469
     Blaze       = 1        (2.14773)
   N=8, steps=48934978
     Blaze       = 1        (2.18367)
   N=9, steps=35373478
     Blaze       = 1        (2.19151)
   N=10, steps=32486888
     Blaze       = 1        (2.79955)
   N=11, steps=29976112
     Blaze       = 1        (2.84645)
   N=12, steps=27818768
     Blaze       = 1        (2.17759)
   N=13, steps=18596312
     Blaze       = 1        (1.80562)
   N=14, steps=20895020
     Blaze       = 1        (2.16575)
   N=16, steps=18593678
     Blaze       = 1        (2.26261)
   N=18, steps=13909340
     Blaze       = 1        (2.59543)
   N=20, steps=12603233
     Blaze       = 1        (2.12255)
   N=23, steps=8309198
     Blaze       = 1        (2.05867)
   N=26, steps=6459873
     Blaze       = 1        (2.10847)
   N=30, steps=5319764
     Blaze       = 1        (2.14285)
   N=34, steps=4145994
     Blaze       = 1        (2.21477)
   N=39, steps=1938133
     Blaze       = 1        (2.2322)
   N=45, steps=1489526
     Blaze       = 1        (2.1266)
   N=52, steps=1182901
     Blaze       = 1        (2.15222)
   N=60, steps=821510
     Blaze       = 1        (2.12494)
   N=69, steps=631596
     Blaze       = 1        (2.10324)
   N=79, steps=508772
     Blaze       = 1        (2.04846)
   N=90, steps=370410
     Blaze       = 1        (2.02847)
   N=103, steps=277248
     Blaze       = 1        (2.04575)
   N=118, steps=185621
     Blaze       = 1        (1.97212)
   N=135, steps=118742
     Blaze       = 1        (2.12274)
   N=155, steps=89064
     Blaze       = 1        (2.16592)
   N=176, steps=69456
     Blaze       = 1        (2.19548)
   N=200, steps=29549
     Blaze       = 1        (1.99841)
   N=230, steps=28317
     Blaze       = 1        (1.95299)
   N=264, steps=27545
     Blaze       = 1        (2.01185)
   N=300, steps=25484
     Blaze       = 1        (2.00244)
   N=345, steps=22081
     Blaze       = 1        (1.98094)
   N=396, steps=19413
     Blaze       = 1        (1.98151)
   N=455, steps=16641
     Blaze       = 1        (1.98564)
   N=523, steps=13728
     Blaze       = 1        (1.98107)
   N=600, steps=11686
     Blaze       = 1        (2.00445)
   N=690, steps=9447
     Blaze       = 1        (1.91423)
   N=793, steps=7632
     Blaze       = 1        (1.97905)
   N=912, steps=5982
     Blaze       = 1        (1.9837)
   N=1048, steps=2580
     Blaze       = 1        (2.16664)
   N=1200, steps=1231
     Blaze       = 1        (1.93559)
   N=1380, steps=1042
     Blaze       = 1        (1.81334)
   N=1587, steps=623
     Blaze       = 1        (1.98619)
   N=1825, steps=1
     Blaze       = 1        (0.00439)
   N=2100, steps=1
     Blaze       = 1        (0.00511599)
   N=2415, steps=1
     Blaze       = 1        (0.00753784)
   N=2777, steps=1
     Blaze       = 1        (0.00978684)
   N=3193, steps=1
     Blaze       = 1        (0.0127749)
   N=3672, steps=1
     Blaze       = 1        (0.0148089)
   N=4222, steps=1
     Blaze       = 1        (0.0220289)
   N=4855, steps=1
     Blaze       = 1        (0.029392)
   N=5583, steps=1
     Blaze       = 1        (0.038471)
   N=6420, steps=1
     Blaze       = 1        (0.0445619)
   N=7000, steps=1
     Blaze       = 1        (0.0599961)
