 task index: 0 from: 857 to:  task index: 1 from: 714 to: 857 task index: 3 from: 356 to: 1000535 task index: 2 from: 535 to: 714 task index: 5 from: 89 task index:  to: 4 from: 178178 to: 356 task index: 6 from: 0 to: 89num_iterations 1000,                    for_loop             par splittable_executor in 924.886000 microseconds , queue              default, numa    0, threads    8

 task index: 0 from: 857 to: 1000 task index: 1 from: 734 to: 857 task index: 2 from: 587 to: 734 task index: 3 from: 293 to: 587 task index: 4 from: 0 to: 293num_iterations 1000,                    for_loop             par splittable_executor in 663.514000 microseconds , queue              default, numa    0, threads    8

 task index: 0 from: 857 to: 1000 task index: 1 from: 734 to: 857 task index: 2 from: 587 to: 734 task index: 3 from: 293 to: 587 task index: 4 from: 0 to: 293num_iterations 1000,                    for_loop             par splittable_executor in 798.926000 microseconds , queue              default, numa    0, threads    8

 task index: 0 from: 857 to: 1000 task index: 1 from: 734 to: 857 task index: 2 from: 587 to: 734 task index: 3 from: 440 to:  task index: 4587 from: 0 to: 440num_iterations 1000,                    for_loop             par splittable_executor in 795.809000 microseconds , queue              default, numa    0, threads    8

 task index: 0 from: 857 to: 1000 task index: 1 from: 714 to: 857 task index: 2 from: 476 to: 714 task index: 3 from: 238 to: 476 task index: 4 from: 119 to: 238 task index: 5 from: 59 to: 119 task index: 6 from: 0 to: 59num_iterations 1000,                    for_loop             par splittable_executor in 710.791000 microseconds , queue              default, numa    0, threads    8

 task index: 0 from: 857 to: 1000 task index: 1 from: 714 to: 857 task index: 2 from: 476 to: 714 task index: 3 from: 0 to: 476num_iterations 1000,                    for_loop             par splittable_executor in 747.821000 microseconds , queue              default, numa    0, threads    8

