 task index: 0 from: 8333 to: 10000 task index: 3 from: 2222 to: 4444 task index: 4 task index: 1 from: 6666 to: 8333 task index: 5 from: 0 to: 1111 from: 1111 to: 2222 task index: 2 from: 4444 to: 6666num_iterations 10000,                    for_loop             par splittable_executor in 3253.956000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 8333 to: 10000 task index: 1 from: 6666 to: 8333 task index: 2 from: 5332 to: 6666 task index: 3 from: 0 to: 5332num_iterations 10000,                    for_loop             par splittable_executor in 7841.483000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 8333 to: 10000 task index: 1 from: 6666 to: 8333 task index: 2 from: 4999 to: 6666 task index: 3 from: 3332 to: 4999 task index: 4 from: 2499 to: 3332 task index: 5 from: 1249 to: 2499 task index: 6 from: 624 to: 1249 task index: 7 from: 312 to: 624 task index: 8 from: 0 to: 312num_iterations 10000,                    for_loop             par splittable_executor in 3550.133000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 8333 to: 10000 task index: 1 from: 6666 to: 8333 task index: 2 from: 4444 to: 6666 task index: 3 from: 2962 to: 4444 task index: 4 from: 0 to: 2962num_iterations 10000,                    for_loop             par splittable_executor in 5134.742000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 8333 to: 10000 task index: 1 from: 6666 to: 8333 task index: 2 from: 3333 to: 6666 task index: 3 from: 1666 to: 3333 task index: 4 from: 0 to: 1666num_iterations 10000,                    for_loop             par splittable_executor in 3688.889000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 8333 to: 10000 task index: 1 from: 6666 to: 8333 task index: 2 from: 4999 to: 6666 task index: 3 from: 2499 to: 4999 task index: 4 from: 1249 to: 2499 task index: 5 from: 0 to: 1249num_iterations 10000,                    for_loop             par splittable_executor in 3410.011000 microseconds , queue              default, numa    0, threads    7

