 task index: 0 from: 857142 to: 1000000 task index: 1 from: 685713 to: 857142 task index: 2 from: 0 to: 685713num_iterations 1000000,                    for_loop             par splittable_executor in 728656.772000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833333 to: 1000000 task index: 1 from: 666666 to: 833333 task index: 2 from: 499999 to: 666666 task index: 3 from: 333332 to: 499999 task index: 4 from: 166666 to: 333332 task index: 5 from: 0 to: 166666num_iterations 1000000,                    for_loop             par splittable_executor in 182967.686000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833333 to: 1000000 task index: 1 from: 666666 to: 833333 task index: 2 from: 499999 to: 666666 task index: 3 from: 249999 to: 499999 task index: 4 from: 187499 to: 249999 task index: 5 from: 93749 to: 187499 task index: 6 from: 0 to: 93749num_iterations 1000000,                    for_loop             par splittable_executor in 266131.442000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833333 to: 1000000 task index: 2 from: 499999 to: 666666 task index: 4 from: 187499 to: 374999 task index: 6 from: 93749 to: 124999 task index: 7 from: 46874 to:  task index: 1 from: 666666 to: 83333393749 task index: 8 from: 0 to: 46874 task index: 3 from: 374999 to: 499999 task index: 5 from: 124999 to: 187499num_iterations 1000000,                    for_loop             par splittable_executor in 200211.860000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833333 to: 1000000 task index: 1 from: 694444 to: 833333 task index: 2 from: 462962 to: 694444 task index: 3 from: 231481 to: 462962 task index: 4 from: 115740 to: 231481 task index: 5 from: 0 to: 115740num_iterations 1000000,                    for_loop             par splittable_executor in 246073.200000 microseconds , queue              default, numa    0, threads    7

 task index: 0 from: 833333 to: 1000000 task index: 1 from: 666666 to: 833333 task index: 3 from: 249999 to: 499999 task index: 4 from: 0 to: 249999 task index: 2 from: 499999 to: 666666num_iterations 1000000,                    for_loop             par splittable_executor in 265417.207000 microseconds , queue              default, numa    0, threads    7

