
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     100         3506.33
     1000        4987.26
     10000       1654.66
     100000      3732.05
     1000000     2620.96
     10000000    1228.62
   N=100, steps=70487798
     Blaze       = 1        (2.0103)
   N=1000, steps=10139787
     Blaze       = 1        (2.03314)
   N=10000, steps=321299
     Blaze       = 1        (1.94178)
   N=100000, steps=73711
     Blaze       = 1        (1.97508)
   N=1000000, steps=3721
     Blaze       = 1        (1.41971)
   N=10000000, steps=215
     Blaze       = 1        (1.74993)
