
 Dense Matrix Transpose:
   Blaze (Seconds):
     30          4.72549e-07
     100         5.32219e-06
     500         9.69215e-05
     1000        0.000392502
     5000        0.0146839
     10000       0.0761202
   N=30, steps=4212317
     Blaze       = 1        (1.99053)
   N=100, steps=365704
     Blaze       = 1        (1.94635)
   N=500, steps=21365
     Blaze       = 1        (2.07073)
   N=1000, steps=5618
     Blaze       = 1        (2.20508)
   N=5000, steps=90
     Blaze       = 1        (1.32155)
   N=10000, steps=21
     Blaze       = 1        (1.59852)
