
 Daxpy product:
   Blaze [MFlop/s]:
     100         7141.11
     1000        9506.53
     10000       4058.9
     100000      8251.24
     1000000     8958.13
     10000000    2900.44
   N=100, steps=72618913
     Blaze       = 1        (2.03383)
   N=1000, steps=8978610
     Blaze       = 1        (1.88894)
   N=10000, steps=388392
     Blaze       = 1        (1.91378)
   N=100000, steps=79998
     Blaze       = 1        (1.93905)
   N=1000000, steps=8676
     Blaze       = 1        (1.93701)
   N=10000000, steps=313
     Blaze       = 1        (2.15829)
