
 Daxpy product:
   Blaze [MFlop/s]:
     1           186.062
     2           640.759
     3           960.915
     4           1280.53
     5           1311.13
     6           1604.3
     7           1879.74
     8           2145.89
     9           2185.16
     10          2428.84
     11          2671.16
     12          2915.21
     13          3095.99
     14          3333.09
     15          3569.26
     16          2362.07
     17          3570.37
     18          3781.05
     19          3992.05
     20          4203.03
     22          3894.52
     24          4568.73
     26          3510.01
     28          4844.48
     30          5021.76
     33          4887.14
     36          5338.36
     39          5259.34
     42          5092.89
     46          5357.38
     50          5499.36
     55          5765.63
     60          5756.15
     66          6161.61
     72          6503.24
     79          6521.89
     86          6817.97
     94          7022.44
     103         7130.99
     113         7195.1
     124         7624.63
     136         7653.95
     149         7606.36
     163         7598.04
     179         8047.69
     196         8104.88
     215         7718.56
     236         8379.57
     259         8359.86
     284         8666.15
     312         8491.39
     343         8522.96
     377         8436.99
     414         8562.51
     455         8729.37
     500         9183.34
     550         8196.59
     605         8694.91
     665         8926.48
     731         9004.64
     804         9027.69
     884         9488.64
     972         9246.1
     1069        8884.95
     1175        9127.8
     1292        9390.99
     1421        9058.82
     1563        7306.42
     1719        9183.24
     1890        9551.46
     2079        6206.17
     2286        4074.55
     2514        4027.19
     2765        3972.95
     3041        4013.23
     3345        4038.62
     3679        3922.81
     4046        4005.66
     4450        4019.87
     4895        4027.25
     5384        4048.42
     5922        4018.01
     6514        4011.35
     7165        3560.15
     7881        4067.22
     8669        3523.32
     9535        3994.42
     10488       3922.97
     11536       3661.14
     12689       3659.65
     13957       3502.17
     15352       3413.41
     16887       3295.52
     18575       3344.35
     20432       3287.7
     22475       3258.82
     24722       2978.69
     27194       3058.33
     29913       3006.56
     32904       2867.27
     36194       2832.31
     39813       449.523
     43794       496.544
     48173       547.429
     52990       605.151
     58289       664.967
     64117       736.17
     70528       815.105
     77580       896.687
     85338       991.24
     93871       1096.53
     103258      1206.6
     113583      1331.22
     124941      1469.02
     137435      1623.2
     151178      1774.21
     166295      1930.07
     182924      2095.92
     201216      2256.58
     221337      2447.24
     243470      2617.92
     267817      2799.54
     294598      3003.7
     324057      3194.64
     356462      3410.99
     392108      3590.57
     431318      3797.68
     474449      3987.68
     521893      4231.6
     574082      4472.61
     631490      4708.77
     694639      4908.34
     764102      5156.41
