
 Daxpy product:
   Blaze [MFlop/s]:
     1           319.529
     2           636.436
     3           958.702
     4           1278.7
     5           1335.43
     6           1604.48
     7           1870.22
     8           2139.72
     9           2171.19
     10          2346.72
     11          2617.6
     12          1817.86
     13          3109.02
     14          3342.01
     15          3551.21
     16          3702.25
     17          3565.13
     18          3772.6
     19          3984.84
     20          4200.63
     22          4187.45
     24          4198.78
     26          4496.1
     28          4840.69
     30          4838.5
     33          4423.4
     36          4613.72
     39          5262.52
     42          5078.69
     46          5316.17
     50          4721.72
     55          5761.86
     60          6078.25
     66          6049.39
     72          6491.77
     79          6532.52
     86          6256.65
     94          6139.31
     103         6871.13
     113         7221.52
     124         7586.76
     136         7517.36
     149         7259.25
     163         7837.74
     179         8004.21
     196         8159.42
     215         8114.16
     236         8352.4
     259         8096.82
     284         8341.15
     312         8498.95
     343         8503.79
     377         8550
     414         8466.38
     455         8470.3
     500         8891.14
     550         8188.74
     605         8528.27
     665         8484.34
     731         8717.65
     804         8729.88
     884         9268.01
     972         8936.41
     1069        8740.33
     1175        8855.66
     1292        9318.16
     1421        8833.1
     1563        6703.67
     1719        8525.39
     1890        9370.43
     2079        6275.65
     2286        3977.39
     2514        4037.65
     2765        4044.52
     3041        4022.17
     3345        4073.25
     3679        4055.55
     4046        4077.32
     4450        4048.79
     4895        4068.02
     5384        4090.86
     5922        4073.01
     6514        4072.49
     7165        3441.04
     7881        3928.74
     8669        4005.39
     9535        4006.55
     10488       4025.57
     11536       3941.6
     12689       3841.27
     13957       3838.63
     15352       3442.37
     16887       3481.25
     18575       3636.28
     20432       3486.29
     22475       3186.45
     24722       3059.16
     27194       2951.12
     29913       2924.89
     32904       2894.85
     36194       2882.12
     39813       305.961
     43794       337.318
     48173       372.04
     52990       409.4
     58289       451.855
     64117       499.488
     70528       551.667
     77580       609.672
     85338       670.558
     93871       741.946
     103258      821.35
     113583      905.721
     124941      1004.04
     137435      1111.56
     151178      1226.77
     166295      1351.96
     182924      1492.21
     201216      1634.56
     221337      1772.7
     243470      1919.37
     267817      2079
     294598      2242.11
     324057      2409.12
     356462      2579.59
     392108      2747.52
     431318      2936.38
     474449      3118.4
