
 Daxpy product:
   Blaze [MFlop/s]:
     100         6096.2
     1000        6281.33
     10000       4391.57
     100000      2566.33
     1000000     3872.23
     10000000    1870.43
   N=100, steps=60059116
     Blaze       = 1        (1.97038)
   N=1000, steps=6351405
     Blaze       = 1        (2.02231)
   N=10000, steps=441580
     Blaze       = 1        (2.01104)
   N=100000, steps=25153
     Blaze       = 1        (1.96023)
   N=1000000, steps=3886
     Blaze       = 1        (2.00711)
   N=10000000, steps=176
     Blaze       = 1        (1.88193)
