
 Daxpy product:
   Blaze [MFlop/s]:
     100         5545.56
     1000        6298.78
     10000       3987.87
     100000      2602.34
     1000000     3961.21
     10000000    1803.07
   N=100, steps=58587452
     Blaze       = 1        (2.11295)
   N=1000, steps=6332475
     Blaze       = 1        (2.0107)
   N=10000, steps=431545
     Blaze       = 1        (2.16429)
   N=100000, steps=25969
     Blaze       = 1        (1.99582)
   N=1000000, steps=3949
     Blaze       = 1        (1.99383)
   N=10000000, steps=181
     Blaze       = 1        (2.00768)
