
 Daxpy product:
   Blaze [MFlop/s]:
     100         5578.64
     1000        6241.15
     10000       4391.91
     100000      2545.16
     1000000     3672.44
     10000000    1605.7
   N=100, steps=57043081
     Blaze       = 1        (2.04505)
   N=1000, steps=6300799
     Blaze       = 1        (2.01911)
   N=10000, steps=406371
     Blaze       = 1        (1.85054)
   N=100000, steps=25210
     Blaze       = 1        (1.98102)
   N=1000000, steps=3653
     Blaze       = 1        (1.98941)
   N=10000000, steps=175
     Blaze       = 1        (2.17973)
