
 Daxpy product:
   Blaze [MFlop/s]:
     100         5664.15
     1000        6251.59
     10000       4335.14
     100000      2527.17
     1000000     3894.87
     10000000    1798.94
   N=100, steps=59259337
     Blaze       = 1        (2.09243)
   N=1000, steps=6309481
     Blaze       = 1        (2.01852)
   N=10000, steps=416014
     Blaze       = 1        (1.91927)
   N=100000, steps=25007
     Blaze       = 1        (1.97905)
   N=1000000, steps=3932
     Blaze       = 1        (2.01907)
   N=10000000, steps=180
     Blaze       = 1        (2.00117)
