
 Daxpy product:
   Blaze [MFlop/s]:
     100         5651.16
     1000        6271.07
     10000       4407.53
     100000      2738.82
     1000000     3956.85
     10000000    1895.34
   N=100, steps=59488177
     Blaze       = 1        (2.10534)
   N=1000, steps=6282851
     Blaze       = 1        (2.00376)
   N=10000, steps=418606
     Blaze       = 1        (1.8995)
   N=100000, steps=27049
     Blaze       = 1        (1.97523)
   N=1000000, steps=3953
     Blaze       = 1        (1.99806)
   N=10000000, steps=182
     Blaze       = 1        (1.9205)
