
 Daxpy product:
   Blaze [MFlop/s]:
     100         6105.1
     1000        6302.38
     10000       4043.29
     100000      2693.89
     1000000     3911.71
     10000000    1985.39
   N=100, steps=56878845
     Blaze       = 1        (1.86332)
   N=1000, steps=6282187
     Blaze       = 1        (1.99359)
   N=10000, steps=428316
     Blaze       = 1        (2.11865)
   N=100000, steps=26954
     Blaze       = 1        (2.00112)
   N=1000000, steps=3893
     Blaze       = 1        (1.99044)
   N=10000000, steps=193
     Blaze       = 1        (1.94421)
