
 Daxpy product:
   Blaze [MFlop/s]:
     100         5906.6
     1000        6312.73
     10000       4028.11
     100000      2591.45
     1000000     3703.34
     10000000    1859.27
   N=100, steps=56235385
     Blaze       = 1        (1.90415)
   N=1000, steps=6304512
     Blaze       = 1        (1.9974)
   N=10000, steps=413381
     Blaze       = 1        (2.05248)
   N=100000, steps=25734
     Blaze       = 1        (1.98607)
   N=1000000, steps=3659
     Blaze       = 1        (1.97606)
   N=10000000, steps=175
     Blaze       = 1        (1.88246)
