
 Daxpy product:
   Blaze [MFlop/s]:
     100         5897.31
     1000        6288.33
     10000       4100.42
     100000      2543.17
     1000000     3881.26
     10000000    1780.49
   N=100, steps=59356058
     Blaze       = 1        (2.01299)
   N=1000, steps=6292483
     Blaze       = 1        (2.00132)
   N=10000, steps=439027
     Blaze       = 1        (2.14138)
   N=100000, steps=25154
     Blaze       = 1        (1.97816)
   N=1000000, steps=3855
     Blaze       = 1        (1.98647)
   N=10000000, steps=187
     Blaze       = 1        (2.10055)
