
 Daxpy product:
   Blaze [MFlop/s]:
     100         6063.03
     1000        6308.75
     10000       4419.88
     100000      2624.26
     1000000     3831.55
     10000000    2032.27
   N=100, steps=57663181
     Blaze       = 1        (1.90212)
   N=1000, steps=6310183
     Blaze       = 1        (2.00046)
   N=10000, steps=413318
     Blaze       = 1        (1.87027)
   N=100000, steps=26092
     Blaze       = 1        (1.98852)
   N=1000000, steps=3888
     Blaze       = 1        (2.02947)
   N=10000000, steps=185
     Blaze       = 1        (1.82063)
