
 Daxpy product:
   Blaze [MFlop/s]:
     100         6092.14
     1000        6272.34
     10000       4218.25
     100000      2694.8
     1000000     3898.67
     10000000    2031.83
   N=100, steps=55728481
     Blaze       = 1        (1.82952)
   N=1000, steps=6278295
     Blaze       = 1        (2.0019)
   N=10000, steps=407645
     Blaze       = 1        (1.93277)
   N=100000, steps=26760
     Blaze       = 1        (1.98605)
   N=1000000, steps=3932
     Blaze       = 1        (2.0171)
   N=10000000, steps=175
     Blaze       = 1        (1.72258)
