
 Daxpy product:
   Blaze [MFlop/s]:
     100         6049.01
     1000        6262.57
     10000       4268.36
     100000      2379.68
     1000000     3849.96
     10000000    1887.31
   N=100, steps=59872904
     Blaze       = 1        (1.97959)
   N=1000, steps=6296560
     Blaze       = 1        (2.01086)
   N=10000, steps=440892
     Blaze       = 1        (2.06586)
   N=100000, steps=23508
     Blaze       = 1        (1.97573)
   N=1000000, steps=3856
     Blaze       = 1        (2.00314)
   N=10000000, steps=181
     Blaze       = 1        (1.91807)
