
 Daxpy product:
   Blaze [MFlop/s]:
     100         6028.37
     1000        6294.68
     10000       4407.97
     100000      2469.19
     1000000     3918.65
     10000000    1929.28
   N=100, steps=59744499
     Blaze       = 1        (1.98211)
   N=1000, steps=6327546
     Blaze       = 1        (2.01044)
   N=10000, steps=432345
     Blaze       = 1        (1.96165)
   N=100000, steps=24860
     Blaze       = 1        (2.01362)
   N=1000000, steps=3876
     Blaze       = 1        (1.97823)
   N=10000000, steps=187
     Blaze       = 1        (1.93854)
