
 Daxpy product:
   Blaze [MFlop/s]:
     100         6082.03
     1000        6288.82
     10000       4092.99
     100000      2597.95
     1000000     3918.12
     10000000    1892.65
   N=100, steps=61242081
     Blaze       = 1        (2.01387)
   N=1000, steps=6285972
     Blaze       = 1        (1.99909)
   N=10000, steps=439703
     Blaze       = 1        (2.14857)
   N=100000, steps=25522
     Blaze       = 1        (1.96478)
   N=1000000, steps=3904
     Blaze       = 1        (1.99279)
   N=10000000, steps=187
     Blaze       = 1        (1.97607)
