
 Daxpy product:
   Blaze [MFlop/s]:
     100         6011.95
     1000        6284.07
     10000       4143.09
     100000      2579.74
     1000000     3879.04
     10000000    1875.54
   N=100, steps=57866653
     Blaze       = 1        (1.92505)
   N=1000, steps=6307545
     Blaze       = 1        (2.00747)
   N=10000, steps=434766
     Blaze       = 1        (2.09875)
   N=100000, steps=25927
     Blaze       = 1        (2.01005)
   N=1000000, steps=3893
     Blaze       = 1        (2.0072)
   N=10000000, steps=177
     Blaze       = 1        (1.88746)
