
 Daxpy product:
   Blaze [MFlop/s]:
     100         6091.89
     1000        6285.57
     10000       4257.54
     100000      2378.25
     1000000     3873.64
     10000000    1868.15
   N=100, steps=56534793
     Blaze       = 1        (1.85607)
   N=1000, steps=6303793
     Blaze       = 1        (2.0058)
   N=10000, steps=442290
     Blaze       = 1        (2.07768)
   N=100000, steps=23326
     Blaze       = 1        (1.96161)
   N=1000000, steps=3783
     Blaze       = 1        (1.9532)
   N=10000000, steps=182
     Blaze       = 1        (1.94845)
