
 Daxpy product:
   Blaze [MFlop/s]:
     100         6050.4
     1000        6290.59
     10000       4368.78
     100000      2417.3
     1000000     3881.22
     10000000    1810.5
   N=100, steps=60649482
     Blaze       = 1        (2.00481)
   N=1000, steps=6285294
     Blaze       = 1        (1.99832)
   N=10000, steps=441226
     Blaze       = 1        (2.0199)
   N=100000, steps=23777
     Blaze       = 1        (1.96723)
   N=1000000, steps=3798
     Blaze       = 1        (1.95712)
   N=10000000, steps=181
     Blaze       = 1        (1.99945)
