
 Daxpy product:
   Blaze [MFlop/s]:
     100         5955.91
     1000        6223.64
     10000       4328.05
     100000      2740.35
     1000000     3944.7
     10000000    1876.07
   N=100, steps=55379113
     Blaze       = 1        (1.85964)
   N=1000, steps=6307016
     Blaze       = 1        (2.02679)
   N=10000, steps=403955
     Blaze       = 1        (1.86668)
   N=100000, steps=27195
     Blaze       = 1        (1.98479)
   N=1000000, steps=3965
     Blaze       = 1        (2.01029)
   N=10000000, steps=186
     Blaze       = 1        (1.98287)
