
 Daxpy product:
   Blaze [MFlop/s]:
     100         5536.22
     1000        6297.01
     10000       4247.76
     100000      2505.37
     1000000     3885.99
     10000000    1913.44
   N=100, steps=58317202
     Blaze       = 1        (2.10675)
   N=1000, steps=6266777
     Blaze       = 1        (1.9904)
   N=10000, steps=409003
     Blaze       = 1        (1.92574)
   N=100000, steps=24771
     Blaze       = 1        (1.97743)
   N=1000000, steps=3859
     Blaze       = 1        (1.98611)
   N=10000000, steps=183
     Blaze       = 1        (1.91279)
