
 Daxpy product:
   Blaze [MFlop/s]:
     100         6056.46
     1000        6294.25
     10000       4376.88
     100000      2529.39
     1000000     3972.6
     10000000    1817.41
   N=100, steps=59874789
     Blaze       = 1        (1.97722)
   N=1000, steps=6273280
     Blaze       = 1        (1.99334)
   N=10000, steps=443746
     Blaze       = 1        (2.02768)
   N=100000, steps=25000
     Blaze       = 1        (1.97676)
   N=1000000, steps=3921
     Blaze       = 1        (1.97402)
   N=10000000, steps=179
     Blaze       = 1        (1.96983)
