
 Daxpy product:
   Blaze [MFlop/s]:
     100         5564.72
     1000        6268.98
     10000       4358.09
     100000      2700.87
     1000000     4002.76
     10000000    1863.75
   N=100, steps=59886763
     Blaze       = 1        (2.15237)
   N=1000, steps=6309196
     Blaze       = 1        (2.01283)
   N=10000, steps=431579
     Blaze       = 1        (1.98059)
   N=100000, steps=26979
     Blaze       = 1        (1.9978)
   N=1000000, steps=4015
     Blaze       = 1        (2.00611)
   N=10000000, steps=181
     Blaze       = 1        (1.94232)
