
 Daxpy product:
   Blaze [MFlop/s]:
     100         6063.24
     1000        6259.05
     10000       4190.39
     100000      2563.89
     1000000     3888.04
     10000000    1850.49
   N=100, steps=58762454
     Blaze       = 1        (1.93832)
   N=1000, steps=6301707
     Blaze       = 1        (2.01363)
   N=10000, steps=432325
     Blaze       = 1        (2.06341)
   N=100000, steps=25152
     Blaze       = 1        (1.96202)
   N=1000000, steps=3895
     Blaze       = 1        (2.00358)
   N=10000000, steps=178
     Blaze       = 1        (1.92381)
