
 Daxpy product:
   Blaze [MFlop/s]:
     100         6079.2
     1000        6254.01
     10000       4327.16
     100000      2643.56
     1000000     3894.44
     10000000    2045.85
   N=100, steps=52100064
     Blaze       = 1        (1.71404)
   N=1000, steps=6306143
     Blaze       = 1        (2.01667)
   N=10000, steps=404422
     Blaze       = 1        (1.86923)
   N=100000, steps=26714
     Blaze       = 1        (2.02106)
   N=1000000, steps=3893
     Blaze       = 1        (1.99926)
   N=10000000, steps=169
     Blaze       = 1        (1.65212)
