
 Daxpy product:
   Blaze [MFlop/s]:
     100         5932.95
     1000        6309.18
     10000       4387
     100000      2670.3
     1000000     3975.26
     10000000    1801.64
   N=100, steps=57226319
     Blaze       = 1        (1.9291)
   N=1000, steps=6303260
     Blaze       = 1        (1.99812)
   N=10000, steps=434487
     Blaze       = 1        (1.98079)
   N=100000, steps=26680
     Blaze       = 1        (1.99828)
   N=1000000, steps=4006
     Blaze       = 1        (2.01547)
   N=10000000, steps=175
     Blaze       = 1        (1.94267)
