
 Daxpy product:
   Blaze [MFlop/s]:
     100         6027.9
     1000        6271.88
     10000       4426.1
     100000      2746.05
     1000000     3970.24
     10000000    1904.77
   N=100, steps=55624387
     Blaze       = 1        (1.84557)
   N=1000, steps=6335521
     Blaze       = 1        (2.02029)
   N=10000, steps=411854
     Blaze       = 1        (1.86103)
   N=100000, steps=27354
     Blaze       = 1        (1.99224)
   N=1000000, steps=3899
     Blaze       = 1        (1.96411)
   N=10000000, steps=181
     Blaze       = 1        (1.90049)
