
 Daxpy product:
   Blaze [MFlop/s]:
     100         5920.76
     1000        6317.43
     10000       4287.9
     100000      2560.83
     1000000     3921.74
     10000000    1882.19
   N=100, steps=59246813
     Blaze       = 1        (2.00133)
   N=1000, steps=6291934
     Blaze       = 1        (1.99193)
   N=10000, steps=436950
     Blaze       = 1        (2.03806)
   N=100000, steps=25233
     Blaze       = 1        (1.97069)
   N=1000000, steps=3795
     Blaze       = 1        (1.93537)
   N=10000000, steps=183
     Blaze       = 1        (1.94454)
