
 Daxpy product:
   Blaze [MFlop/s]:
     100         6051.26
     1000        6317.25
     10000       4408.87
     100000      2643.1
     1000000     3897.27
     10000000    1846.42
   N=100, steps=59276708
     Blaze       = 1        (1.95915)
   N=1000, steps=6288821
     Blaze       = 1        (1.991)
   N=10000, steps=429087
     Blaze       = 1        (1.94647)
   N=100000, steps=26270
     Blaze       = 1        (1.98782)
   N=1000000, steps=3865
     Blaze       = 1        (1.98344)
   N=10000000, steps=196
     Blaze       = 1        (2.12303)
