
 Daxpy product:
   Blaze [MFlop/s]:
     100         5926.2
     1000        6253.55
     10000       4199.93
     100000      2692.78
     1000000     3901.74
     10000000    1779.5
   N=100, steps=56391356
     Blaze       = 1        (1.90312)
   N=1000, steps=6274932
     Blaze       = 1        (2.00684)
   N=10000, steps=427909
     Blaze       = 1        (2.03769)
   N=100000, steps=26962
     Blaze       = 1        (2.00254)
   N=1000000, steps=3922
     Blaze       = 1        (2.01039)
   N=10000000, steps=188
     Blaze       = 1        (2.11295)
