
 Daxpy product:
   Blaze [MFlop/s]:
     100         5557.94
     1000        6259.72
     10000       4371.73
     100000      2697.05
     1000000     3953.08
     10000000    1735.97
   N=100, steps=57016274
     Blaze       = 1        (2.0517)
   N=1000, steps=6284939
     Blaze       = 1        (2.00806)
   N=10000, steps=419579
     Blaze       = 1        (1.91951)
   N=100000, steps=26636
     Blaze       = 1        (1.97519)
   N=1000000, steps=3918
     Blaze       = 1        (1.98225)
   N=10000000, steps=168
     Blaze       = 1        (1.93552)
