
 Daxpy product:
   Blaze [MFlop/s]:
     100         6069.56
     1000        6309.03
     10000       4434.94
     100000      2751.82
     1000000     3998.85
     10000000    1891.56
   N=100, steps=58151229
     Blaze       = 1        (1.91616)
   N=1000, steps=6314994
     Blaze       = 1        (2.00189)
   N=10000, steps=435701
     Blaze       = 1        (1.96486)
   N=100000, steps=27395
     Blaze       = 1        (1.99105)
   N=1000000, steps=3895
     Blaze       = 1        (1.94806)
   N=10000000, steps=183
     Blaze       = 1        (1.93491)
