
 Daxpy product:
   Blaze [MFlop/s]:
     100         6099.37
     1000        6265.35
     10000       4265.68
     100000      2477.4
     1000000     3909.57
     10000000    1931.64
   N=100, steps=61089600
     Blaze       = 1        (2.00315)
   N=1000, steps=6309101
     Blaze       = 1        (2.01396)
   N=10000, steps=414094
     Blaze       = 1        (1.94151)
   N=100000, steps=24423
     Blaze       = 1        (1.97166)
   N=1000000, steps=3916
     Blaze       = 1        (2.00329)
   N=10000000, steps=179
     Blaze       = 1        (1.85335)
