
 Daxpy product:
   Blaze [MFlop/s]:
     100         5759.43
     1000        6257.71
     10000       4432.62
     100000      2621.73
     1000000     3984.21
     10000000    1778.36
   N=100, steps=60685833
     Blaze       = 1        (2.10736)
   N=1000, steps=6293559
     Blaze       = 1        (2.01146)
   N=10000, steps=428819
     Blaze       = 1        (1.93483)
   N=100000, steps=26179
     Blaze       = 1        (1.99708)
   N=1000000, steps=3966
     Blaze       = 1        (1.99086)
   N=10000000, steps=178
     Blaze       = 1        (2.00184)
