
 Daxpy product:
   Blaze [MFlop/s]:
     100         6066.55
     1000        6305.49
     10000       4368.64
     100000      2548.05
     1000000     3672.02
     10000000    1586.74
   N=100, steps=57365247
     Blaze       = 1        (1.8912)
   N=1000, steps=6327623
     Blaze       = 1        (2.00702)
   N=10000, steps=403834
     Blaze       = 1        (1.84879)
   N=100000, steps=25278
     Blaze       = 1        (1.98411)
   N=1000000, steps=3656
     Blaze       = 1        (1.99128)
   N=10000000, steps=177
     Blaze       = 1        (2.23099)
