
 Daxpy product:
   Blaze [MFlop/s]:
     100         6067.58
     1000        6284.88
     10000       4352.04
     100000      2622.32
     1000000     3878.23
     10000000    1890.72
   N=100, steps=57609930
     Blaze       = 1        (1.89894)
   N=1000, steps=6309101
     Blaze       = 1        (2.00771)
   N=10000, steps=418559
     Blaze       = 1        (1.92351)
   N=100000, steps=26368
     Blaze       = 1        (2.01104)
   N=1000000, steps=3866
     Blaze       = 1        (1.99369)
   N=10000000, steps=187
     Blaze       = 1        (1.97808)
