
 Daxpy product:
   Blaze [MFlop/s]:
     100         6041.69
     1000        6316.83
     10000       4219.71
     100000      2465.32
     1000000     3913.31
     10000000    1885.9
   N=100, steps=60974098
     Blaze       = 1        (2.01844)
   N=1000, steps=6228530
     Blaze       = 1        (1.97204)
   N=10000, steps=397849
     Blaze       = 1        (1.88567)
   N=100000, steps=24607
     Blaze       = 1        (1.99625)
   N=1000000, steps=3926
     Blaze       = 1        (2.00649)
   N=10000000, steps=189
     Blaze       = 1        (2.00435)
