
 Daxpy product:
   Blaze [MFlop/s]:
     100         6077.75
     1000        6258.97
     10000       4388.88
     100000      2594.4
     1000000     3959.95
     10000000    1866.1
   N=100, steps=60097842
     Blaze       = 1        (1.97763)
   N=1000, steps=6339791
     Blaze       = 1        (2.02582)
   N=10000, steps=426702
     Blaze       = 1        (1.94447)
   N=100000, steps=25581
     Blaze       = 1        (1.97202)
   N=1000000, steps=3915
     Blaze       = 1        (1.9773)
   N=10000000, steps=179
     Blaze       = 1        (1.91844)
