
 Daxpy product:
   Blaze [MFlop/s]:
     100         6111.3
     1000        6270.61
     10000       4278.8
     100000      2494.12
     1000000     3895.37
     10000000    2059.97
   N=100, steps=59901751
     Blaze       = 1        (1.96036)
   N=1000, steps=6327814
     Blaze       = 1        (2.01824)
   N=10000, steps=414555
     Blaze       = 1        (1.93771)
   N=100000, steps=24885
     Blaze       = 1        (1.9955)
   N=1000000, steps=3878
     Blaze       = 1        (1.99108)
   N=10000000, steps=177
     Blaze       = 1        (1.71847)
