
 Daxpy product:
   Blaze [MFlop/s]:
     100         6036.54
     1000        6215.69
     10000       3803.83
     100000      2571.11
     1000000     3694.71
     10000000    1674.4
   N=100, steps=56503788
     Blaze       = 1        (1.87206)
   N=1000, steps=6280850
     Blaze       = 1        (2.02097)
   N=10000, steps=392813
     Blaze       = 1        (2.06535)
   N=100000, steps=25618
     Blaze       = 1        (1.99275)
   N=1000000, steps=3688
     Blaze       = 1        (1.99637)
   N=10000000, steps=164
     Blaze       = 1        (1.95891)
