
 Daxpy product:
   Blaze [MFlop/s]:
     100         5689.87
     1000        6286.22
     10000       4348.79
     100000      2547.51
     1000000     3882.55
     10000000    1849.32
   N=100, steps=58208567
     Blaze       = 1        (2.04604)
   N=1000, steps=6337914
     Blaze       = 1        (2.01645)
   N=10000, steps=434086
     Blaze       = 1        (1.99635)
   N=100000, steps=25163
     Blaze       = 1        (1.9755)
   N=1000000, steps=3877
     Blaze       = 1        (1.99714)
   N=10000000, steps=184
     Blaze       = 1        (1.98992)
