
 Daxpy product:
   Blaze [MFlop/s]:
     100         6055.44
     1000        6289.99
     10000       4263.78
     100000      2412.16
     1000000     3731.97
     10000000    1827.2
   N=100, steps=58231398
     Blaze       = 1        (1.92327)
   N=1000, steps=6239779
     Blaze       = 1        (1.98404)
   N=10000, steps=443282
     Blaze       = 1        (2.07929)
   N=100000, steps=23696
     Blaze       = 1        (1.96471)
   N=1000000, steps=3828
     Blaze       = 1        (2.05147)
   N=10000000, steps=179
     Blaze       = 1        (1.95928)
