
 Daxpy product:
   Blaze [MFlop/s]:
     100         6110.41
     1000        6314.1
     10000       4414.97
     100000      2557.32
     1000000     3900.69
     10000000    1851.32
   N=100, steps=56191154
     Blaze       = 1        (1.8392)
   N=1000, steps=6310907
     Blaze       = 1        (1.99899)
   N=10000, steps=428422
     Blaze       = 1        (1.94077)
   N=100000, steps=25493
     Blaze       = 1        (1.99373)
   N=1000000, steps=3881
     Blaze       = 1        (1.98991)
   N=10000000, steps=175
     Blaze       = 1        (1.89054)
