
 Daxpy product:
   Blaze [MFlop/s]:
     100         6050.17
     1000        6287.49
     10000       4366.91
     100000      2740.8
     1000000     3949.07
     10000000    1861.13
   N=100, steps=57391166
     Blaze       = 1        (1.89717)
   N=1000, steps=6304796
     Blaze       = 1        (2.0055)
   N=10000, steps=396381
     Blaze       = 1        (1.81539)
   N=100000, steps=27029
     Blaze       = 1        (1.97234)
   N=1000000, steps=3925
     Blaze       = 1        (1.98781)
   N=10000000, steps=169
     Blaze       = 1        (1.8161)
