
 Daxpy product:
   Blaze [MFlop/s]:
     100         5939.52
     1000        6262.73
     10000       4206.09
     100000      2692.14
     1000000     3924.1
     10000000    1881.96
   N=100, steps=57024821
     Blaze       = 1        (1.92018)
   N=1000, steps=6275196
     Blaze       = 1        (2.00398)
   N=10000, steps=396144
     Blaze       = 1        (1.88367)
   N=100000, steps=26641
     Blaze       = 1        (1.97917)
   N=1000000, steps=3882
     Blaze       = 1        (1.97854)
   N=10000000, steps=184
     Blaze       = 1        (1.9554)
