
 Daxpy product:
   Blaze [MFlop/s]:
     100         5551.56
     1000        6189.92
     10000       4374.03
     100000      2697.35
     1000000     3930.69
     10000000    1791.84
   N=100, steps=54926919
     Blaze       = 1        (1.97879)
   N=1000, steps=6303165
     Blaze       = 1        (2.03659)
   N=10000, steps=397257
     Blaze       = 1        (1.81644)
   N=100000, steps=26750
     Blaze       = 1        (1.98343)
   N=1000000, steps=3950
     Blaze       = 1        (2.00982)
   N=10000000, steps=187
     Blaze       = 1        (2.08724)
