
 Daxpy product:
   Blaze [MFlop/s]:
     100         6056.45
     1000        6267.1
     10000       4241.97
     100000      2562.29
     1000000     3973.4
     10000000    1856.13
   N=100, steps=58144406
     Blaze       = 1        (1.92008)
   N=1000, steps=6244067
     Blaze       = 1        (1.99265)
   N=10000, steps=434407
     Blaze       = 1        (2.04814)
   N=100000, steps=25049
     Blaze       = 1        (1.9552)
   N=1000000, steps=3918
     Blaze       = 1        (1.97212)
   N=10000000, steps=188
     Blaze       = 1        (2.02572)
