
 Daxpy product:
   Blaze [MFlop/s]:
     100         5994.98
     1000        6262.92
     10000       4360.92
     100000      2605.05
     1000000     3912.41
     10000000    1861.17
   N=100, steps=60454974
     Blaze       = 1        (2.01685)
   N=1000, steps=6325967
     Blaze       = 1        (2.02013)
   N=10000, steps=435730
     Blaze       = 1        (1.99834)
   N=100000, steps=25858
     Blaze       = 1        (1.98522)
   N=1000000, steps=3889
     Blaze       = 1        (1.98803)
   N=10000000, steps=184
     Blaze       = 1        (1.97725)
