
 Daxpy product:
   Blaze [MFlop/s]:
     100         6053.95
     1000        6298.2
     10000       4442.03
     100000      2686.17
     1000000     3955.76
     10000000    2029.71
   N=100, steps=58033349
     Blaze       = 1        (1.91721)
   N=1000, steps=6318796
     Blaze       = 1        (2.00654)
   N=10000, steps=436134
     Blaze       = 1        (1.96367)
   N=100000, steps=26772
     Blaze       = 1        (1.99332)
   N=1000000, steps=3914
     Blaze       = 1        (1.97888)
   N=10000000, steps=189
     Blaze       = 1        (1.86234)
