
 Daxpy product:
   Blaze [MFlop/s]:
     100         6080.52
     1000        6281.93
     10000       4381.15
     100000      2638.72
     1000000     3909.57
     10000000    1847.75
   N=100, steps=58625328
     Blaze       = 1        (1.9283)
   N=1000, steps=6298755
     Blaze       = 1        (2.00536)
   N=10000, steps=415179
     Blaze       = 1        (1.89529)
   N=100000, steps=26051
     Blaze       = 1        (1.97452)
   N=1000000, steps=3859
     Blaze       = 1        (1.97413)
   N=10000000, steps=169
     Blaze       = 1        (1.82925)
