
 Daxpy product:
   Blaze [MFlop/s]:
     100         6067.01
     1000        6290.48
     10000       4422.92
     100000      2615.14
     1000000     3928.15
     10000000    2166.63
   N=100, steps=58904610
     Blaze       = 1        (1.9418)
   N=1000, steps=6308233
     Blaze       = 1        (2.00564)
   N=10000, steps=433881
     Blaze       = 1        (1.96197)
   N=100000, steps=26156
     Blaze       = 1        (2.00035)
   N=1000000, steps=3855
     Blaze       = 1        (1.96275)
   N=10000000, steps=185
     Blaze       = 1        (1.70772)
