
 Daxpy product:
   Blaze [MFlop/s]:
     100         6030.91
     1000        6248.54
     10000       4370.98
     100000      2700.75
     1000000     3930.44
     10000000    1859.93
   N=100, steps=55158812
     Blaze       = 1        (1.8292)
   N=1000, steps=6263876
     Blaze       = 1        (2.00491)
   N=10000, steps=368981
     Blaze       = 1        (1.68832)
   N=100000, steps=26706
     Blaze       = 1        (1.97767)
   N=1000000, steps=3918
     Blaze       = 1        (1.99367)
   N=10000000, steps=191
     Blaze       = 1        (2.05384)
