
 Daxpy product:
   Blaze [MFlop/s]:
     100         6037.39
     1000        6219.5
     10000       4202.5
     100000      2708.14
     1000000     3937.47
     10000000    1868.62
   N=100, steps=52172801
     Blaze       = 1        (1.72832)
   N=1000, steps=6306446
     Blaze       = 1        (2.02796)
   N=10000, steps=405352
     Blaze       = 1        (1.9291)
   N=100000, steps=26867
     Blaze       = 1        (1.98417)
   N=1000000, steps=3978
     Blaze       = 1        (2.02059)
   N=10000000, steps=183
     Blaze       = 1        (1.95866)
